found_molecular_formula	found_inchi	found_pepmass	found_smiles	found_name	searched_smiles	searched_name	cosine_greedy_score
C20H18N2O4	InChI=1S/C20H18N2O4/c1-25-16-9-5-14(6-10-16)12-18-20(26-2)22-17(19(24)21-18)11-13-3-7-15(23)8-4-13/h3-12,23H,1-2H3,(H,21,24)/b17-11-,18-12-	351.133933056	COc1ccc(C=c2nc(O)c(=Cc3ccc(O)cc3)nc2OC)cc1	SNSZPOPKOYKHDP	N/A	Kalkitoxin_thioamide_alcohol M+H	0.91975623
C21H18O5	InChI=1S/C21H18O5/c1-21(2)10-9-13-18-14(11-15(22)19(13)26-21)16(23)20(24-3)17(25-18)12-7-5-4-6-8-12/h4-11,22H,1-3H3	351.12269967599997	COc1c(-c2ccccc2)oc2c3c(c(O)cc2c1=O)OC(C)(C)C=C3	JIQRVHNOUNFYGU	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9196859
C18H11NO5	InChI=1S/C18H11NO5/c1-22-10-3-2-9-13-12-8(6-11-18(13)24-7-23-11)4-5-19-15(12)17(21)14(9)16(10)20/h2-6,20H,7H2,1H3	322.070998452	COc1ccc2c(c1O)C(=O)c1nccc3cc4c(c-2c13)OCO4	FUCNFUVYDKCLMO	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.9196679
C18H13NO4	InChI=1S/C18H13NO4/c20-9-11-2-1-3-12-13(11)7-15-14-8-17(22)16(21)6-10(14)4-5-19(15)18(12)23/h1-3,6-9,21-22H,4-5H2	308.091733896	O=Cc1cccc2c(=O)n3c(cc12)-c1cc(O)c(O)cc1CC3	PFAPHJSTBQCVBG	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.919662
C14H17NO	InChI=1S/C14H17NO/c1-16-14-7-4-5-12(11-14)8-9-13-6-2-3-10-15-13/h4-5,7-9,11H,2-3,6,10H2,1H3/b9-8+	216.138290164	COc1cccc(C=CC2=NCCCC2)c1	VSZFPKSXBZLIQS	C/C=C(/C)\C(=O)OCC1=NC=CC2=C1C(=O)C(=C(C2=O)C)OC	Renierone M+H	0.9195078
C17H14O4	InChI=1S/C17H14O4/c1-10-13-6-11(8-18)2-4-14(13)21-17(10)12-3-5-15-16(7-12)20-9-19-15/h2-8,10,17H,9H2,1H3	283.096484928	CC1c2cc(C=O)ccc2OC1c1ccc2c(c1)OCO2	MAGCACFBLZMDIQ	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9193674
C17H14O4	InChI=1S/C17H14O4/c1-20-12-8-14(18)17-15(19)9-13(21-16(17)10-12)7-11-5-3-2-4-6-11/h2-6,8-10,18H,7H2,1H3	283.096484928	COc1cc(O)c2c(=O)cc(Cc3ccccc3)oc2c1	OMRQCZODXFAAMH	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9193007
C16H26O4	InChI=1S/C16H26O4/c1-9-8-19-16(18-4)11(9)7-14(3)10(2)5-6-12(17)15(14)13(16)20-15/h9-13,17H,5-8H2,1-4H3	283.190385312	COC12OCC(C)C1CC1(C)C(C)CCC(O)C13OC23	ABFYDVOKTQVOEU	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.91923857
C19H17NO4	InChI=1S/C19H17NO4/c1-23-18-7-11-3-4-20-10-13-8-19(24-2)16(21)6-12(13)5-15(20)14(11)9-17(18)22/h5-10,22H,3-4H2,1-2H3	324.123034024	COc1cc2c(cc1O)-c1cc3cc(=O)c(OC)cc-3cn1CC2	JINZPDPFJUIUQY	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.91913915
C15H16O	InChI=1S/C15H16O/c1-9-5-4-6-12-7-13-15(10(2)8-16-13)11(3)14(9)12/h4-5,7-9H,6H2,1-3H3	213.127391132	Cc1coc2cc3c(c(C)c12)C(C)C=CC3	ONFABJUHRZAXEF	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.9190477
C20H14O6	InChI=1S/C20H14O6/c21-10-7-8-11(22)16-15(10)17-18(24-17)19(23)20(16)25-12-5-1-3-9-4-2-6-13(26-20)14(9)12/h1-8,17-19,21-23H	351.08631416800006	Oc1ccc(O)c2c1C1OC1C(O)C21Oc2cccc3cccc(c23)O1	YIJYTRQYJCREHF	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9190453
C19H16O8	InChI=1S/C19H16O8/c1-22-13-7-10(20)17(23-2)18-14(13)15(21)19(24-3)16(27-18)9-4-5-11-12(6-9)26-8-25-11/h4-7,20H,8H2,1-3H3	373.09179347199995	COc1c(-c2ccc3c(c2)OCO3)oc2c(OC)c(O)cc(OC)c2c1=O	JTMCNUIYBADOHX	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9189986
C20H22NO3+	InChI=1S/C20H22NO3/c1-21(2)7-6-12-10-17-20(24-11-23-17)19-15-5-4-14(22-3)8-13(15)9-16(21)18(12)19/h4-5,8,10,16H,6-7,9,11H2,1-3H3/q+1	325.16669598409	COc1ccc2c(c1)CC1c3c(cc4c(c3-2)OCO4)CC[N+]1(C)C	KMUVAROEUZLICJ	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9188529
C18H18O3	InChI=1S/C18H18O3/c1-3-4-12-5-7-16(19)14(9-12)15-10-13(6-8-17(15)20)18-11(2)21-18/h3,5-11,18-20H,1,4H2,2H3	283.13287043599996	C=CCc1ccc(O)c(-c2cc(C3OC3C)ccc2O)c1	WDDNVNBBQZUKNR	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.918777
C15H23Br2ClO	InChI=1S/C15H23Br2ClO/c1-12(2)9(16)7-11-14(4,19-11)15(12)6-5-13(3,18)10(17)8-15/h9-11H,5-8H2,1-4H3	412.987693236	CC1(Cl)CCC2(CC1Br)C(C)(C)C(Br)CC1OC12C	XHGHPMZGEBNXLW	N/A	Bouillonamide B M+H	0.9187595
C15H16O	InChI=1S/C15H16O/c1-10(2)13-6-4-11(3)14-7-5-12(9-16)8-15(13)14/h4-10H,1-3H3	213.127391132	Cc1ccc(C(C)C)c2cc(C=O)ccc12	GGWQXPZKQFTRNS	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.9186397
C20H18N2O4	InChI=1S/C20H18N2O4/c1-10-18(23)13-9-15-17-12(11-5-3-4-6-14(11)21-17)7-8-22(15)19(24)16(13)20(25-2)26-10/h3-6,9-10,20-21H,7-8H2,1-2H3	351.133933056	COC1OC(C)C(=O)c2cc3n(c(=O)c21)CCc1c-3[nH]c2ccccc12	FRBWNMAIQPWANF	N/A	Kalkitoxin_thioamide_alcohol M+H	0.91863114
C29H33N3O3	InChI=1S/C29H33N3O3/c1-4-17-16-32-10-8-18-13-27(34-2)28(35-3)15-22(18)26(32)12-19(17)11-25-29-21(7-9-30-25)23-14-20(33)5-6-24(23)31-29/h5-7,9,13-15,17,19,26,31,33H,4,8,10-12,16H2,1-3H3	472.259467916	CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1Cc1nccc2c1[nH]c1ccc(O)cc12	FYIJNEXYFHEJLZ	C[C@H]1C=CC(=O)N1C(=O)/C=C(\CCNC(=O)CC/C=C/C(C)CC/C(=C/Cl)/CCCC#CBr)/OC	Jamaicamide A M+H	0.91851544
C19H15NO4	InChI=1S/C19H15NO4/c1-9-12-2-10-3-14-15(22-7-21-14)5-13(10)18-17(12)11(6-20-9)4-16-19(18)24-8-23-16/h2-5,9,20H,6-8H2,1H3	322.10738396	CC1NCc2cc3c(c4c2c1cc1cc2c(cc14)OCO2)OCO3	DDEQTZYHUHNJNO	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.91845775
C19H17NO5	InChI=1S/C19H17NO5/c1-23-14-3-2-11-6-13-12-8-16-15(24-9-25-16)7-10(12)4-5-20(13)19(22)17(11)18(14)21/h2-3,7-8,13,21H,4-6,9H2,1H3	340.117948644	COc1ccc2c(c1O)C(=O)N1CCc3cc4c(cc3C1C2)OCO4	XUOSVBINVLAZQP	N/A	Curazole in 3L M+H	0.9184521
C17H9NO5	InChI=1S/C17H9NO5/c19-13-12-11-9(18-17(21)14(12)20)5-7-3-1-2-4-8(7)10(11)15-16(13)23-6-22-15/h1-5,19H,6H2,(H,18,21)	308.05534838799997	O=C1Nc2cc3ccccc3c3c4c(c(O)c(c23)C1=O)OCO4	WBSYCQJWUFPZEV	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.91831493
C18H13NO4	InChI=1S/C18H13NO4/c1-22-12-8-7-11-14-13(12)9-5-3-4-6-10(9)16(20)15(14)19-18(21)17(11)23-2/h3-8H,1-2H3,(H,19,21)	308.091733896	COc1ccc2c(OC)c(O)nc3c2c1-c1ccccc1C3=O	CXPABOHANFIQBK	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.9182383
C17H14O4	InChI=1S/C17H14O4/c1-10-7-16-12(9-15(10)18)8-14(17(19)21-16)11-3-5-13(20-2)6-4-11/h3-9,18H,1-2H3	283.096484928	COc1ccc(-c2cc3cc(O)c(C)cc3oc2=O)cc1	IGLSRBRLJMWJQR	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9182208
C17H14O4	InChI=1S/C17H14O4/c1-19-12-8-14(20-2)17-13(11-6-4-3-5-7-11)10-16(18)21-15(17)9-12/h3-10H,1-2H3	283.096484928	COc1cc(OC)c2c(-c3ccccc3)cc(=O)oc2c1	YYLAUZVFWOZLCG	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9179959
C18H13NO4	InChI=1S/C18H13NO4/c1-22-17-13-9-5-3-4-6-10(9)15(20)14-12(13)11(7-8-19-14)16(21)18(17)23-2/h3-8,21H,1-2H3	308.091733896	COc1c(OC)c2c3c(nccc3c1O)C(=O)c1ccccc1-2	DXVWMHWWESIWQN	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.91787905
C19H15NO4	InChI=1S/C19H15NO4/c1-19(21)13-8-11(22-2)3-4-12(13)16-15-10(5-6-20-18(15)19)7-14-17(16)24-9-23-14/h3-8,21H,9H2,1-2H3	322.10738396	COc1ccc2c(c1)C(C)(O)c1nccc3cc4c(c-2c13)OCO4	JARCCJNNRWIWIE	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.9176743
C11H10O2	InChI=1S/C11H10O2/c1-7-4-3-5-10-11(7)9(12)6-8(2)13-10/h3-6H,1-2H3	175.07535556	Cc1cc(=O)c2c(C)cccc2o1	CKFLDQLVMFGMHC	N/A	Janthielamide M+H	0.9174912
C19H17NO5	InChI=1S/C19H17NO5/c1-24-15-9-11-8-14-13-4-3-12(21)7-10(13)5-6-20(14)19(23)16(11)18(25-2)17(15)22/h3-4,7-9,21-22H,5-6H2,1-2H3	340.117948644	COc1cc2cc3n(c(=O)c2c(OC)c1O)CCc1cc(O)ccc1-3	OKUCNTRUAHRGRI	N/A	Curazole in 3L M+H	0.9171053
C15H16O	InChI=1S/C15H16O/c1-10(2)12-5-4-11(3)14-7-6-13(9-16)15(14)8-12/h4-10H,1-3H3	213.127391132	Cc1ccc(C(C)C)cc2c(C=O)ccc1-2	VAMFCHMEVQNLHP	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.91703236
C20H21NO3	InChI=1S/C20H21NO3/c1-22-18-11-9-14(12-20(18)24-3)8-10-15-13-19(23-2)16-6-4-5-7-17(16)21-15/h4-7,9,11-13H,8,10H2,1-3H3	324.159419532	COc1ccc(CCc2cc(OC)c3ccccc3n2)cc1OC	XYXVQWAPEQXRET	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9168411
C17H14O4	InChI=1S/C17H14O4/c18-12-8-14-15(19)10-13(21-17(14)16(20)9-12)7-6-11-4-2-1-3-5-11/h1-5,8-10,18,20H,6-7H2	283.096484928	O=c1cc(CCc2ccccc2)oc2c(O)cc(O)cc12	BHADNQACDVZRFY	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.91682523
C21H24O6	InChI=1S/C21H24O6/c1-26-20-15-11-13(19(25)21(20)27-2)5-3-4-6-17(23)18(24)10-12-7-8-16(22)14(15)9-12/h7-9,11,18,22,24-25H,3-6,10H2,1-2H3	373.16456448800005	COc1c2cc(c(O)c1OC)CCCCC(=O)C(O)Cc1ccc(O)c-2c1	MZTZAESUYFUQBV	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.916708
C19H22O2	InChI=1S/C19H22O2/c1-11(2)13-9-12-5-6-15-18(14(12)10-17(13)21)16(20)7-8-19(15,3)4/h5-6,9-11,21H,7-8H2,1-4H3	283.16925594400004	CC(C)c1cc2ccc3c(c2cc1O)C(=O)CCC3(C)C	AFWOWWKSKVECMQ	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9165365
C20H21NO3	InChI=1S/C20H21NO3/c1-11-8-14-13-9-16(22-4)17(23-5)10-15(13)21-18(14)12-6-7-20(2,3)24-19(11)12/h6-10,21H,1-5H3	324.159419532	COc1cc2[nH]c3c4c(c(C)cc3c2cc1OC)OC(C)(C)C=C4	IUZVYLWUISSZCS	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9162882
C19H15NO4	InChI=1S/C19H15NO4/c1-22-16-3-2-11-6-15-13-8-18-17(23-10-24-18)7-12(13)4-5-20(15)9-14(11)19(16)21/h2-3,6-9H,4-5,10H2,1H3	322.10738396	COc1ccc2cc3n(cc-2c1=O)CCc1cc2c(cc1-3)OCO2	GLYPKDKODVRYGP	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.9161345
C20H21NO4	InChI=1S/C20H21NO4/c1-22-17-4-3-12-7-16-14-9-19-18(24-11-25-19)8-13(14)5-6-21(16)10-15(12)20(17)23-2/h3-4,8-9,16H,5-7,10-11H2,1-2H3/t16-/m1/s1	340.154334152	COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4	VZTUIEROBZXUFA	N/A	Curazole in 3L M+H	0.9159869
C18H18O3	InChI=1S/C18H18O3/c1-10-7-13-12(8-16(10)21-4)11-5-6-17(20)18(2,3)14(11)9-15(13)19/h5-9,19H,1-4H3	283.13287043599996	COc1cc2c3c(cc(O)c2cc1C)C(C)(C)C(=O)C=C3	LHHLMRGWOMWQSU	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9158403
C20H20O7	InChI=1S/C20H20O7/c1-22-12-6-8-15(24-3)20(26-5)18(12)16-10-11(21)17-13(27-16)7-9-14(23-2)19(17)25-4/h6-10H,1-5H3	373.12817898	COc1ccc(OC)c(-c2cc(=O)c3c(OC)c(OC)ccc3o2)c1OC	KHAJXTXUCWNYAU	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9157017
C15H14ClNO4	InChI=1S/C15H14ClNO4/c1-2-3-4-9-10(18)6-11-13(14(9)19)15(20)17-7-8(16)5-12(17)21-11/h5-7,18-19H,2-4H2,1H3	308.068411608	CCCCc1c(O)cc2oc3cc(Cl)cn3c(=O)c2c1O	QCTQDKVWFWZZIU	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.91569936
C20H21NO4	InChI=1S/C20H21NO4/c1-21-9-15-12-6-20-19(24-10-25-20)5-11(12)4-16(21)14-8-18(23-3)17(22-2)7-13(14)15/h5-8,15-16H,4,9-10H2,1-3H3/t15-,16+/m1/s1	340.154334152	COc1cc2c(cc1OC)C1Cc3cc4c(cc3C2CN1C)OCO4	JAMSSQRMJLGLRL	N/A	Curazole in 3L M+H	0.9152579
C19H17NO3	InChI=1S/C19H17NO3/c1-19(2)13-8-11(21)3-4-12(13)16-15-10(5-6-20-18(15)19)7-14-17(16)23-9-22-14/h3-4,7-8,21H,5-6,9H2,1-2H3	308.128119404	CC1(C)C2=NCCc3cc4c(c(c32)-c2ccc(O)cc21)OCO4	ACEGJFAVMPCJIT	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.9151444
C21H18O5	InChI=1S/C21H18O5/c1-21(2)9-8-14-16(26-21)10-17(24-3)18-19(23)15(11-25-20(14)18)12-4-6-13(22)7-5-12/h4-11,22H,1-3H3	351.12269967599997	COc1cc2c(c3occ(-c4ccc(O)cc4)c(=O)c13)C=CC(C)(C)O2	YHHXGURSYSXKNO	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9151187
C18H13NO4	InChI=1S/C18H13NO4/c1-22-14-7-9-5-6-19-17-11-8-13(21)12(20)4-3-10(11)16(15(9)17)18(14)23-2/h3-8H,1-2H3,(H,20,21)	308.091733896	COc1cc2ccnc3c2c(c1OC)-c1ccc(O)c(=O)cc1-3	PIHFTDWSUXZRDI	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.91506153
C22H22O4	InChI=1S/C22H22O4/c1-23-17-12-10-16(11-13-17)20-19(24-2)14-18(15-8-6-5-7-9-15)21(25-3)22(20)26-4/h5-14H,1-4H3	351.159085184	COc1ccc(-c2c(OC)cc(-c3ccccc3)c(OC)c2OC)cc1	WCTFDPFXPSTRGM	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9149797
C18H18O3	InChI=1S/C18H18O3/c1-20-15-9-14-8-13(12-6-4-3-5-7-12)10-16(19)18(14)17(11-15)21-2/h3-7,9,11,13H,8,10H2,1-2H3	283.13287043599996	COc1cc2c(c(OC)c1)C(=O)CC(c1ccccc1)C2	ZKZNOFYUBQQVPQ	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.91489816
C15H17N5O5	InChI=1S/C15H17N5O5/c21-5-9-11(22)12(23)15(25-9)20-7-19-10-13(17-6-18-14(10)20)16-4-8-2-1-3-24-8/h1-3,6-7,9,11-12,15,21-23H,4-5H2,(H,16,17,18)	348.130244644	OCC1OC(n2cnc3c(NCc4ccco4)ncnc32)C(O)C1O	CAGLGYNQQSIUGX	C/C=C(/C)\C(=O)OCC1=NC=CC2=C1C(=O)C(=C(C2=O)C)OC	Renierone M+H	0.9148495
C20H21NO3	InChI=1S/C20H21NO3/c1-20(2)13-8-6-5-7-11(13)14-15-12(9-10-21-19(15)20)16(22)18(24-4)17(14)23-3/h5-8,22H,9-10H2,1-4H3	324.159419532	COc1c(O)c2c3c(c1OC)-c1ccccc1C(C)(C)C3=NCC2	YTTDLMVIUJPIDA	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9147535
C7H11Br	InChI=1S/C7H11Br/c8-6-7-4-2-1-3-5-7/h2,4,7H,1,3,5-6H2	175.01168845200002	BrCC1C=CCCC1	NRDIHSPUUCHBQG	N/A	Janthielamide M+H	0.9138487
C20H21NO4	InChI=1S/C20H21NO4/c1-21-9-15-12-6-18(23-3)17(22-2)5-11(12)4-16(21)14-8-20-19(7-13(14)15)24-10-25-20/h5-8,15-16H,4,9-10H2,1-3H3	340.154334152	COc1cc2c(cc1OC)C1CN(C)C(C2)c2cc3c(cc21)OCO3	CHGJYZLWIIUFAG	N/A	Curazole in 3L M+H	0.9137554
C20H20O7	InChI=1S/C20H20O7/c1-22-12-8-6-11(7-9-12)17-20(26-5)16(21)15-13(27-17)10-14(23-2)18(24-3)19(15)25-4/h6-10H,1-5H3	373.12817898	COc1ccc(-c2oc3cc(OC)c(OC)c(OC)c3c(=O)c2OC)cc1	OWNRDLYPIYHOQK	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9136248
C19H17NO5	InChI=1S/C19H17NO5/c1-24-17-6-10-3-4-20-14(12(10)8-15(17)21)5-11-7-18(25-2)16(22)9-13(11)19(20)23/h5-9,21-22H,3-4H2,1-2H3	340.117948644	COc1cc2c(cc1O)-c1cc3cc(OC)c(O)cc3c(=O)n1CC2	UCWPLDKBESNIMB	N/A	Curazole in 3L M+H	0.91319144
C19H17NO3	InChI=1S/C19H17NO3/c1-10(2)15-8-12-16(23-15)9-14(21)17-18(12)20(3)13-7-5-4-6-11(13)19(17)22/h4-7,9,15,21H,1,8H2,2-3H3	308.128119404	C=C(C)C1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1	FHAGACMCMQYSNX	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.9131327
C20H20O7	InChI=1S/C20H20O7/c1-9-17(25-4)10(2)19-14(18(9)26-5)15(22)16(23)20(27-19)11-6-7-13(24-3)12(21)8-11/h6-8,21,23H,1-5H3	373.12817898	COc1ccc(-c2oc3c(C)c(OC)c(C)c(OC)c3c(=O)c2O)cc1O	VPAIXOXPXDUQFF	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9130488
C35H43NO12	InChI=1S/C35H43NO12/c1-13-8-7-9-19(12-37)34(46)36-21-11-22(38)23-24(30(43)16(4)31(44)25(23)32(21)45)27(40)14(2)10-20-29(42)18(6)33(48-35(20)47)17(5)28(41)15(3)26(13)39/h7-11,13,15,17-18,20,26,28-29,33,35,37,39,41-44,47H,12H2,1-6H3,(H,36,46)/b8-7+,14-10+,19-9-/t13-,15+,17+,18+,20?,26-,28+,29+,33-,35?/m0/s1	670.285801816	CC1=CC2C(O)OC(C(C)C(O)C(C)C(O)C(C)C=CC=C(CO)C(O)=NC3=CC(=O)c4c(c(O)c(C)c(O)c4C3=O)C1=O)C(C)C2O	NZERIUXDYBBUIR	CCC(C)[C@@H]1N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](OC(=O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@@H](NC(=O)C(C)C(CCCC=C)OC1=O)C(C)C)C(C)C	Antanapeptin B M+Na	0.9127422
C22H20N4O2	InChI=1S/C22H20N4O2/c27-21-19(9-13-11-23-17-7-3-1-5-15(13)17)25-22(28)20(26-21)10-14-12-24-18-8-4-2-6-16(14)18/h1-8,11-12,19-20,23-24H,9-10H2,(H,25,28)(H,26,27)	373.16590188	OC1=NC(Cc2c[nH]c3ccccc23)C(O)=NC1Cc1c[nH]c2ccccc12	DNHODRZUCGXYKU	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9126079
C21H15NO6	InChI=1S/C21H15NO6/c1-22-7-12-17(13(24-2)6-15-20(12)27-8-26-15)11-4-3-10-5-14-21(28-9-25-14)19(23)16(10)18(11)22/h3-7H,8-9H2,1-2H3	378.0972132	COc1cc2c(c3c1=c1ccc4c(c1N(C)C=3)C(=O)C1=C(C=4)OCO1)OCO2	DCIJFYKRXUHGTR	N/A	Malyngamide U/V/W M+H	0.91239136
C19H17NO3	InChI=1S/C19H17NO3/c1-21-18-11-14(20-16-5-3-2-4-15(16)18)8-6-13-7-9-17-19(10-13)23-12-22-17/h2-5,7,9-11H,6,8,12H2,1H3	308.128119404	COc1cc(CCc2ccc3c(c2)OCO3)nc2ccccc12	RIXOVHWIYRZQDC	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.9123186
C11H16O4	InChI=1S/C11H16O4/c1-7(13-2)8-5-9(14-3)11(12)10(6-8)15-4/h5-7,12H,1-4H3	213.112134992	COc1cc(C(C)OC)cc(OC)c1O	PRTXDTYLDLUMGX	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.9122706
C15H22O5	InChI=1S/C15H22O5/c1-8-5-19-15(18)7-14-11(20-14)4-10(16)9(2)12(14,3)6-13(8,15)17/h8-9,11,17-18H,4-7H2,1-3H3	283.153999804	CC1C(=O)CC2OC23CC2(O)OCC(C)C2(O)CC13C	NEDVPEVDLIBSRN	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9119436
C12H14O	InChI=1S/C12H14O/c1-8-3-5-12-9(2)7-10(13)4-6-11(8)12/h4,6-8H,3,5H2,1-2H3	175.111741068	Cc1cc(=O)ccc2c1CCC2C	MDFATIDEXXOYPV	N/A	Janthielamide M+H	0.9116074
C11H10O2	InChI=1S/C11H10O2/c1-7-11(13-7)9-2-3-10-8(6-9)4-5-12-10/h2-7,11H,1H3	175.07535556	CC1OC1c1ccc2occc2c1	QNPBZDDBJFIHAB	N/A	Janthielamide M+H	0.9114928
C19H16O8	InChI=1S/C19H16O8/c1-22-13-7-12-15(18(24-3)17(13)23-2)16(20)14(19(21)27-12)9-4-5-10-11(6-9)26-8-25-10/h4-7,20H,8H2,1-3H3	373.09179347199995	COc1cc2oc(=O)c(-c3ccc4c(c3)OCO4)c(O)c2c(OC)c1OC	YSLIYOFBTRWGSD	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9113822
C21H18O5	InChI=1S/C21H18O5/c1-21(2)9-8-14-16(26-21)10-17-18(20(14)24-3)19(23)15(11-25-17)12-4-6-13(22)7-5-12/h4-11,22H,1-3H3	351.12269967599997	COc1c2c(cc3occ(-c4ccc(O)cc4)c(=O)c13)OC(C)(C)C=C2	GIVRDLOWBBXCNM	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9113246
C20H20O7	InChI=1S/C20H20O7/c1-22-13-7-6-11(8-15(13)23-2)14-9-12(21)18-16(24-3)10-17(25-4)19(26-5)20(18)27-14/h6-10H,1-5H3	373.12817898	COc1ccc(-c2cc(=O)c3c(OC)cc(OC)c(OC)c3o2)cc1OC	UYCWETIUOAGWIL	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9112922
