found_molecular_formula	found_inchi	found_pepmass	found_smiles	found_name	searched_smiles	searched_name	cosine_greedy_score
C17H9NO5	InChI=1S/C17H9NO5/c19-8-2-1-7-3-11-13-10(15(20)17(21)18-11)5-12-16(23-6-22-12)14(13)9(7)4-8/h1-5,19H,6H2,(H,18,21)	308.05534838799997	O=C1Nc2cc3ccc(O)cc3c3c4c(cc(c23)C1=O)OCO4	QTUOOWLAKCKQHG	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.9067302
C17H14O4	InChI=1S/C17H14O4/c1-19-12-5-3-11(4-6-12)15-10-21-16-9-13(20-2)7-8-14(16)17(15)18/h3-10H,1-2H3	283.096484928	COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1	LPNBCGIVZXHHHO	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9062559
C18H13NO4	InChI=1S/C18H13NO4/c1-22-14-7-9-5-6-19-17-11-8-13(21)12(20)4-3-10(11)16(15(9)17)18(14)23-2/h3-8,19H,1-2H3	308.091733896	COc1cc2cc[nH]c3c4c(c(c1OC)c2=3)C=CC(=O)C(=O)C=4	KSGDMYJIAGEDPQ	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.9062032
C19H17NO5	InChI=1S/C19H17NO5/c1-22-13-4-3-11-16(18(13)23-2)19(21)20-6-5-10-7-14-15(25-9-24-14)8-12(10)17(11)20/h3-4,7-8,17H,5-6,9H2,1-2H3	340.117948644	COc1ccc2c(c1OC)C(=O)N1CCc3cc4c(cc3C21)OCO4	OMDLUUQOGBOMJH	N/A	Curazole in 3L M+H	0.9061786
C21H18O5	InChI=1S/C21H18O5/c1-12-6-14-8-18(23-2)19(24-3)9-15(14)21(16(12)10-22)13-4-5-17-20(7-13)26-11-25-17/h4-10H,11H2,1-3H3	351.12269967599997	COc1cc2cc(C)c(C=O)c(-c3ccc4c(c3)OCO4)c2cc1OC	AEZQCYJTOQVFPP	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9061745
C19H17NO5	InChI=1S/C19H17NO5/c1-23-18-14(21)3-2-11-6-13-12-8-16-15(24-9-25-16)7-10(12)4-5-20(13)19(22)17(11)18/h2-3,7-8,13,21H,4-6,9H2,1H3	340.117948644	COc1c(O)ccc2c1C(=O)N1CCc3cc4c(cc3C1C2)OCO4	XSILRSUKELEZIF	N/A	Curazole in 3L M+H	0.90598714
C11H10BrN5O2	InChI=1S/C11H10BrN5O2/c12-5-3-15-8-6(5)4(1-2-14-9(8)18)7-10(19)17-11(13)16-7/h3,15H,1-2H2,(H,14,18)(H3,13,16,17,19)/b7-4-	324.00906266	N=C1N=C(O)C(=C2CCN=C(O)c3[nH]cc(Br)c32)N1	BGQVVTJSMBYUHC	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.90594465
C15H22O5	InChI=1S/C15H22O5/c1-8-6-14(18)15(19,9(2)7-20-14)11-10(8)4-5-13(3,17)12(11)16/h4-5,8,10-12,16-19H,2,6-7H2,1,3H3/t8-,10+,11+,12-,13+,14+,15+/m0/s1	283.153999804	C=C1COC2(O)CC(C)C3C=CC(C)(O)C(O)C3C12O	VYPRBOJHKULSRI	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9057823
C18H18O3	InChI=1S/C18H18O3/c1-10-6-12-11(8-16(10)20)7-13-14(9-17(12)21)18(2,3)5-4-15(13)19/h4-8,14,20H,9H2,1-3H3	283.13287043599996	Cc1cc2c(cc1O)C=C1C(=O)C=CC(C)(C)C1CC2=O	GRWDPEAJPRQDMG	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9053894
C20H21NO4	InChI=1S/C20H21NO4/c1-21-6-5-11-8-17(24-3)20(25-4)19-13-10-15(22)16(23-2)9-12(13)7-14(21)18(11)19/h7-10,22H,5-6H2,1-4H3	340.154334152	COc1cc2cc3c4c(cc(OC)c(OC)c4c2cc1O)CCN3C	QAKYRJNCIMMIRN	N/A	Curazole in 3L M+H	0.9053597
C28H30O15	InChI=1S/C28H30O15/c29-7-18-21(32)23(34)24(35)27(41-18)43-26-22(33)19(8-30)42-28(25(26)36)40-12-2-3-13-16(6-12)37-9-14(20(13)31)11-1-4-15-17(5-11)39-10-38-15/h1-6,9,18-19,21-30,32-36H,7-8,10H2	607.16574626	O=c1c(-c2ccc3c(c2)OCO3)coc2cc(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)ccc12	MVXVJUZTOCOJJR	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9052811
C14H17NO	InChI=1S/C14H17NO/c1-10(2)7-8-11-9-14(16)12-5-3-4-6-13(12)15-11/h3-6,9-10H,7-8H2,1-2H3,(H,15,16)	216.138290164	CC(C)CCc1cc(=O)c2ccccc2[nH]1	BGYYBOVFEDTDIO	C/C=C(/C)\C(=O)OCC1=NC=CC2=C1C(=O)C(=C(C2=O)C)OC	Renierone M+H	0.90515804
C18H15Br2NO3	InChI=1S/C18H15Br2NO3/c1-12-16(22)10-13(24-18(12)23)8-6-4-2-3-5-7-9-15-17(20)14(19)11-21-15/h2-11,21-22H,1H3	451.94914354	Cc1c(O)cc(C=CC=CC=CC=Cc2[nH]cc(Br)c2Br)oc1=O	AUUVIHLBAQYUCW	CCCCCCC[C@@H](C/C=C/CCC(=O)N(C)C/C(=C/Cl)/[C@]12[C@H](O1)C[C@@H]([C@@H](C2=O)C)O)OC	Malyngamide_I M+H	0.9050904
C19H16O8	InChI=1S/C19H16O8/c1-22-12-7-13(23-2)18-14(15(12)20)16(21)19(24-3)17(27-18)9-4-5-10-11(6-9)26-8-25-10/h4-7,20H,8H2,1-3H3	373.09179347199995	COc1cc(OC)c2oc(-c3ccc4c(c3)OCO4)c(OC)c(=O)c2c1O	IHMQIKPRZVLXSH	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9049413
C20H21NO4	InChI=1S/C20H21NO4/c1-23-18-5-4-12-8-16-14-10-17(22)19(24-2)9-13(14)6-7-21(16)11-15(12)20(18)25-3/h4-5,8-10,22H,6-7,11H2,1-3H3	340.154334152	COc1cc2c(cc1O)C1=Cc3ccc(OC)c(OC)c3CN1CC2	CYOURJWVXZHEPP	N/A	Curazole in 3L M+H	0.9049167
C27H27NO3	InChI=1S/C27H27NO3/c1-25(2)24-23(29)14-20-18-9-8-15-12-17-16-6-4-5-7-21(16)28-22(17)13-19(15)26(18,3)10-11-27(20,30-24)31-25/h4-7,12-14,18,24,28H,8-11H2,1-3H3/t18-,24-,26-,27-/m0/s1	414.206369724	CC1(C)OC23CCC4(C)c5cc6[nH]c7ccccc7c6cc5CCC4C2=CC(=O)C1O3	LXVZDJWVNOXLAL	CO\C(CCNC(=O)CC\C=C\C(C)CC\C(CCCC#C)=C\Cl)=C\C(=O)N1C(C)C=CC1=O	Jamaicamide B M+Na	0.9048995
C22H14O7	InChI=1S/C22H14O7/c23-8-11-1-9-2-12(24)6-17(27)20(9)22-14(11)7-15-18(29-22)4-10-3-13(25)5-16(26)19(10)21(15)28/h1-7,23-27H,8H2	391.08122878800003	O=c1c2cc3c(CO)cc4cc(O)cc(O)c4c3oc-2cc2cc(O)cc(O)c12	XTJYVSIDALZDLE	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.90464914
C20H20O7	InChI=1S/C20H20O7/c1-22-14-9-8-13-17(19(14)25-4)12(21)10-16(27-13)11-6-7-15(23-2)20(26-5)18(11)24-3/h6-10H,1-5H3	373.12817898	COc1ccc(-c2cc(=O)c3c(OC)c(OC)ccc3o2)c(OC)c1OC	RXRZZDZJENMNEF	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.90450966
C13H12N2O	InChI=1S/C13H12N2O/c16-13(14-11-7-3-1-4-8-11)15-12-9-5-2-6-10-12/h1-10H,(H2,14,15,16)	213.102239004	OC(=Nc1ccccc1)Nc1ccccc1	GWEHVDNNLFDJLR	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.9042152
C20H21NO4	InChI=1S/C20H21NO4/c1-21-7-6-15-9-19-18(23-11-24-19)8-14(15)3-2-13-4-5-17-20(16(13)10-21)25-12-22-17/h4-5,8-9H,2-3,6-7,10-12H2,1H3	340.154334152	CN1CCc2cc3c(cc2CCc2ccc4c(c2C1)OCO4)OCO3	KNGKJOJXPBGGOV	N/A	Curazole in 3L M+H	0.9038931
C18H18O3	InChI=1S/C18H18O3/c1-11-12(2)18(14-5-9-16(20)10-6-14)21-17(11)13-3-7-15(19)8-4-13/h3-10,12,17-20H,1H2,2H3	283.13287043599996	C=C1C(c2ccc(O)cc2)OC(c2ccc(O)cc2)C1C	GUFYIKUMMMQMOP	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.90387887
C12H14O	InChI=1S/C12H14O/c1-9-4-2-5-10-6-3-7-11(13)8-12(9)10/h3,6-9H,2,4-5H2,1H3	175.111741068	CC1CCCc2cccc(=O)cc21	PTSMDILTYWXXSJ	N/A	Janthielamide M+H	0.90367734
C12H11Br2N5O	InChI=1S/C12H11Br2N5O/c1-19-6(4-17-12(19)15)5-2-3-16-11(20)9-7(5)8(13)10(14)18-9/h2,4,18H,3H2,1H3,(H2,15,17)(H,16,20)	399.94031017199995	Cn1c(C2=CCNC(=O)c3[nH]c(Br)c(Br)c32)c[nH]c1=N	OFVTZRHCBUKTFP	CCCCCCC[C@@H](C/C=C/CCC(=O)NCCC(=C)[C@]12[C@H](O1)CC=C(C2=O)C)OC	Malyngamide_H M+H	0.9036756
C22H21N3O4	InChI=1S/C22H21N3O4/c1-24-17-11-19(29-4)18(28-3)10-15(17)22(26)25-8-7-13-14-9-12(27-2)5-6-16(14)23-20(13)21(24)25/h5-6,9-11H,7-8H2,1-4H3	392.160482152	COc1ccc2c(c1)=C1CCN3C(=O)c4cc(OC)c(OC)cc4N(C)C3=C1N=2	YVRHUSXQPBXELG	CO\C(CCNC(=O)CC\C=C\C(C)CC\C(CCCC#C)=C\Cl)=C\C(=O)N1C(C)C=CC1=O	Jamaicamide B M+H	0.9035616
C20H20O7	InChI=1S/C20H20O7/c1-22-14-8-18(25-4)16(23-2)6-11(14)13-10-27-15-9-19(26-5)17(24-3)7-12(15)20(13)21/h6-10H,1-5H3	373.12817898	COc1cc(OC)c(-c2coc3cc(OC)c(OC)cc3c2=O)cc1OC	ADVSBKKAOLGTQF	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.90352124
C22H12O6	InChI=1S/C22H12O6/c23-21-19-17(11-5-9-1-3-25-13(9)7-15(11)27-21)18-12-6-10-2-4-26-14(10)8-16(12)28-22(24)20(18)19/h1-8,17-20H	373.070664104	O=C1Oc2cc3occc3cc2C2C1C1C(=O)Oc3cc4occc4cc3C12	ZNCWXXJTDDGKHO	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9034021
C22H20N4O2	InChI=1S/C22H20N4O2/c1-28-13-6-7-16-18(12-13)25-21(27)26-11-8-15-14-4-2-3-5-17(14)24-19(15)20-22(16,26)9-10-23-20/h2-7,12,24H,8-11H2,1H3,(H,25,27)	373.16590188	COc1ccc2c(c1)N=C(O)N1CCc3c([nH]c4ccccc34)C3=NCCC321	ADRIHIFPGYRGBM	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9033005
C10H10N2O	InChI=1S/C10H10N2O/c1-2-7-5-11-6-9-8(7)3-4-12-10(9)13/h2,5-6H,1,3-4H2,(H,12,13)	175.08658893999996	C=Cc1cncc2c1CCN=C2O	VTKUGPIANISZIS	N/A	Janthielamide M+H	0.9032839
C15H16O	InChI=1S/C15H16O/c1-10(2)12-5-4-11(3)14-7-6-13(9-16)15(14)8-12/h4,6-9,12H,1,5H2,2-3H3/t12-/m0/s1	213.127391132	C=C(C)C1C=C2C(C=O)=CC=C2C(C)=CC1	XFQHUKCOVBABSG	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.90327376
C18H11NO5	InChI=1S/C18H11NO5/c1-22-17-10(20)3-2-9-13(17)14-12-8(4-5-19-15(12)16(9)21)6-11-18(14)24-7-23-11/h2-6,20H,7H2,1H3	322.070998452	COc1c(O)ccc2c1-c1c3c(cc4ccnc(c14)C2=O)OCO3	IVWNIIWOWTWWKH	CCCCCCC/C=C(\C)/[C@H]([C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)O	Tumonoic acid A M+H	0.90325826
C20H21NO3	InChI=1S/C20H21NO3/c1-10(22)15-17-19(24-11(2)21-17)16-12-6-5-9-20(3,4)14(12)8-7-13(16)18(15)23/h7-8,23H,5-6,9H2,1-4H3	324.159419532	CC(=O)c1c(O)c2ccc3c(c2c2oc(C)nc12)CCCC3(C)C	YBVYUDQHVNAUQD	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.90295655
C21H18O5	InChI=1S/C21H18O5/c1-21(2)7-6-13-15(26-21)5-4-12-14-10-24-17-9-11(22)8-16(23-3)18(17)20(14)25-19(12)13/h4-9,22H,10H2,1-3H3	351.12269967599997	COc1cc(O)cc2c1-c1oc3c4c(ccc3c1CO2)OC(C)(C)C=C4	BKLGAGSBCOUJGV	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9027222
C20H14O6	InChI=1S/C20H14O6/c21-10-7-8-11(22)16-15(10)17(23)18-19(24-18)20(16)25-12-5-1-3-9-4-2-6-13(26-20)14(9)12/h1-8,17-19,21-23H	351.08631416800006	Oc1ccc(O)c2c1C(O)C1OC1C21Oc2cccc3cccc(c23)O1	YUSPOKSZSCPJJV	N/A	Kalkitoxin_thioamide_alcohol M+H	0.90233463
C20H14O6	InChI=1S/C20H14O6/c1-23-14-6-3-11-4-7-18(22)26-20(11)19(14)13-9-12-5-8-17(21)25-15(12)10-16(13)24-2/h3-10H,1-2H3	351.08631416800006	COc1cc2oc(=O)ccc2cc1-c1c(OC)ccc2ccc(=O)oc12	NFNSSVSQSNJVCR	N/A	Kalkitoxin_thioamide_alcohol M+H	0.90232563
C15H22O5	InChI=1S/C15H22O5/c1-12(2)4-7-8(5-12)13(3)6-14(13)10(17)20-11(18)15(14,19)9(7)16/h7-9,11,16,18-19H,4-6H2,1-3H3	283.153999804	CC1(C)CC2C(C1)C1(C)CC13C(=O)OC(O)C3(O)C2O	NZJYWUVZSDQKBT	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9022902
C20H21NO4	InChI=1S/C20H21NO4/c1-10-14-9-11(22)5-6-12(14)16-15-13(7-8-21(2)17(10)15)18(23)20(25-4)19(16)24-3/h5-6,9,22-23H,7-8H2,1-4H3	340.154334152	COc1c(O)c2c3c(c(C)c4cc(O)ccc4c3c1OC)N(C)CC2	WQHFKOOVUWJLPV	N/A	Curazole in 3L M+H	0.9022432
C38H42N2O6	InChI=1S/C38H42N2O6/c1-39-15-13-25-19-35(43-3)37-21-27(25)29(39)9-5-23-7-11-31(41)33(17-23)46-38-22-28-26(20-36(38)44-4)14-16-40(2)30(28)10-6-24-8-12-32(42)34(18-24)45-37/h7-8,11-12,17-22,29-30,41-42H,5-6,9-10,13-16H2,1-4H3	623.3115630640001	COc1cc2c3cc1Oc1cc(ccc1O)CCC1c4cc(c(OC)cc4CCN1C)Oc1cc(ccc1O)CCC3N(C)CC2	XNSMRWFCBDZTJY	C1CCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CC1)O)O)O	Desferrioxamine E M+Na	0.9018073
C19H26O6	InChI=1S/C19H26O6/c1-9(2)19(22)18(5)15-12(23-16(18)21)6-10(3)11-7-14(20)17(4,24-11)8-13(15)25-19/h7,9-10,12-13,15,22H,6,8H2,1-5H3	351.180214552	CC1CC2OC(=O)C3(C)C2C(CC2(C)OC1=CC2=O)OC3(O)C(C)C	XQLOJSGEWJMHJL	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9015795
C22H14O7	InChI=1S/C22H14O7/c23-8-11-1-9-2-12(24)6-17(27)20(9)22-14(11)7-15-18(29-22)4-10-3-13(25)5-16(26)19(10)21(15)28/h1-7,23-24,26-28H,8H2	391.08122878800003	O=c1cc(O)c2c(O)c3cc4c(CO)cc5cc(O)cc(O)c5c4oc3cc2c1	PKJAIQHRXPSXEP	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9014104
C18H13NO5	InChI=1S/C18H13NO5/c1-22-12-6-4-10-15(21)14-13-9(7-8-19-14)3-5-11(20)17(13)24-16(10)18(12)23-2/h3-8,20H,1-2H3	324.08664851599997	COc1ccc2c(c1OC)Oc1c(O)ccc3ccnc(c13)C2=O	GNZFAFYCESGELU	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.90118855
C15H22O5	InChI=1S/C15H22O5/c1-7(2)15-10(17)6-14(4,19-20-15)12-9(16)5-8(3)11(12)13(15)18/h7-8,10,13,17-18H,5-6H2,1-4H3/t8-,10-,13+,14+,15-/m1/s1	283.153999804	CC1CC(=O)C2=C1C(O)C1(C(C)C)OOC2(C)CC1O	DJCYVGGVILUPNY	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.90112567
C20H21NO4	InChI=1S/C20H21NO4/c1-21-7-6-14-16-15(21)9-11-8-12(22-2)4-5-13(11)17(16)19-20(18(14)23-3)25-10-24-19/h4-5,8,15H,6-7,9-10H2,1-3H3	340.154334152	COc1ccc2c(c1)CC1c3c(c(OC)c4c(c3-2)OCO4)CCN1C	PQIWSFAHHWLCAB	N/A	Curazole in 3L M+H	0.90109384
C25H29NO3	InChI=1S/C25H29NO3/c1-14-11-20-18(9-10-21(28-5)24(20)22(12-14)29-6)19-8-7-17-13-15(2)26(4)16(3)23(17)25(19)27/h7-12,15-16,27H,13H2,1-6H3	392.222019788	COc1ccc(-c2ccc3c(c2O)C(C)N(C)C(C)C3)c2cc(C)cc(OC)c12	MYPHOFQPUOJYOZ	CO\C(CCNC(=O)CC\C=C\C(C)CC\C(CCCC#C)=C\Cl)=C\C(=O)N1C(C)C=CC1=O	Jamaicamide B M+H	0.9007688
C25H29NO3	InChI=1S/C25H29NO3/c1-14-12-21(29-6)24-18(8-7-9-20(24)28-5)22(14)19-11-10-17-13-15(2)26(4)16(3)23(17)25(19)27/h7-12,15-16,27H,13H2,1-6H3	392.222019788	COc1cccc2c(-c3ccc4c(c3O)C(C)N(C)C(C)C4)c(C)cc(OC)c12	ZSYADESMHZOJRK	CO\C(CCNC(=O)CC\C=C\C(C)CC\C(CCCC#C)=C\Cl)=C\C(=O)N1C(C)C=CC1=O	Jamaicamide B M+H	0.9006962
C19H21N3O2	InChI=1S/C19H21N3O2/c1-5-19(3,4)16-13(12-8-6-7-9-14(12)21-16)10-15-18(24)20-11(2)17(23)22-15/h5-9,15,21H,1-2,10H2,3-4H3,(H,20,24)(H,22,23)/t15-/m0/s1	324.170652912	C=CC(C)(C)c1[nH]c2ccccc2c1CC1N=C(O)C(=C)N=C1O	KEETUKMQVSFVNW	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.90063924
C6H11NS	InChI=1S/C6H11NS/c1-5(2)6-7-3-4-8-6/h5H,3-4H2,1-2H3	130.068496352	CC(C)C1=NCCS1	HTSOMKXWOBFXMF	N/A	Salinisporazine A M+H	0.9005922
C19H17NO4	InChI=1S/C19H17NO4/c1-19(21)13-8-11(22-2)3-4-12(13)16-15-10(5-6-20-18(15)19)7-14-17(16)24-9-23-14/h3-4,7-8,21H,5-6,9H2,1-2H3	324.123034024	COc1ccc2c(c1)C(C)(O)C1=NCCc3cc4c(c-2c31)OCO4	BDRSEFMGQQQJAL	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.90033567
C20H20O7	InChI=1S/C20H20O7/c1-22-12-8-6-11(7-9-12)16-19(25-4)15(21)13-10-14(23-2)18(24-3)20(26-5)17(13)27-16/h6-10H,1-5H3	373.12817898	COc1ccc(-c2oc3c(OC)c(OC)c(OC)cc3c(=O)c2OC)cc1	DGNOHOXRWCCDLK	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.900302
C20H21NO4	InChI=1S/C20H21NO4/c1-21-6-5-11-8-15(22)20(25-4)19-13-10-17(24-3)16(23-2)9-12(13)7-14(21)18(11)19/h7-10,22H,5-6H2,1-4H3	340.154334152	COc1cc2cc3c4c(cc(O)c(OC)c4c2cc1OC)CCN3C	NMLRMLWKFHYXDM	N/A	Curazole in 3L M+H	0.9002241
C18H13NO5	InChI=1S/C18H13NO5/c1-21-10-5-3-4-8-12(10)17(22-2)15-13-9(18(20)19-15)6-11-16(14(8)13)24-7-23-11/h3-6H,7H2,1-2H3,(H,19,20)	324.08664851599997	COc1cccc2c1c(OC)c1c3c(cc4c(c32)OCO4)C(O)=N1	LGDDKZBOKLRXPS	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.89978224
C16H10O5	InChI=1S/C16H10O5/c17-10-7-11-13(16-15(10)19-8-20-16)14(18)12(21-11)6-9-4-2-1-3-5-9/h1-7,17H,8H2/b12-6+	283.06009942	O=C1C(=Cc2ccccc2)Oc2cc(O)c3c(c21)OCO3	KLYHONUCJQKOKE	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.8995264
C26H25N5O4	InChI=1S/C26H25N5O4/c1-3-13(2)19-24(34)30-17-11-7-5-9-15(17)26(35)12-18-22(32)28-21(31(19)25(26)30)20-27-16-10-6-4-8-14(16)23(33)29(18)20/h4-11,13,18-19,21,25,35H,3,12H2,1-2H3,(H,28,32)/t13?,18-,19?,21-,25?,26+/m1/s1	472.19793028	CCC(C)C1C(=O)N2c3ccccc3C3(O)CC4C(O)=NC(c5nc6ccccc6c(=O)n54)N1C23	PZOAJKRRXRFASI	C[C@H]1C=CC(=O)N1C(=O)/C=C(\CCNC(=O)CC/C=C/C(C)CC/C(=C/Cl)/CCCC#CBr)/OC	Jamaicamide A M+H	0.8993922
C12H13N3O	InChI=1S/C12H13N3O/c1-14-4-3-7-6-15(2)11-10(7)9(14)5-8(13)12(11)16/h5-6,13H,3-4H2,1-2H3/b13-8-	216.11313803599998	[H]N=C1C=C2c3c(cn(C)c3C1=O)CCN2C	CAGLNRILNZHCEL	C/C=C(/C)\C(=O)OCC1=NC=CC2=C1C(=O)C(=C(C2=O)C)OC	Renierone M+H	0.8992547
C19H17NO5	InChI=1S/C19H17NO5/c1-22-10-6-5-9-7-12-14-13(11(9)8-10)16(23-2)18(25-4)17(24-3)15(14)19(21)20-12/h5-8H,1-4H3,(H,20,21)	340.117948644	COc1ccc2cc3c4c(c(OC)c(OC)c(OC)c4c2c1)C(O)=N3	PDOSRRFOGQBWOL	N/A	Curazole in 3L M+H	0.8990437
C18H21Br3N3O+	InChI=1S/C18H21Br3N3O/c1-22-14(24(3)8-4-5-13(24)18(22)25)9-11-10-6-7-12(19)15(20)16(10)23(2)17(11)21/h6-7,13-14H,4-5,8-9H2,1-3H3/q+1	532.9302010120903	CN1C(=O)C2CCC[N+]2(C)C1Cc1c(Br)n(C)c2c(Br)c(Br)ccc12	JFNQGWWFDCEGKM	C[C@@H](C[C@@H](C(=O)N(C)[C@H](C)C1=NC=CS1)NC(=O)C[C@H](C)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl	Neodysidenin M+H	0.8986228
C20H20O7	InChI=1S/C20H20O7/c1-7-6-9(21)11-12-10(7)16-14(19(3,4)8(2)27-16)15(22)13(12)18(24)20(25,26-5)17(11)23/h6,8,21-22,25H,1-5H3	373.12817898	COC1(O)C(=O)c2c(O)cc(C)c3c4c(c(O)c(c23)C1=O)C(C)(C)C(C)O4	NOAOQFJXKUUYHO	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.8983419
C16H10O5	InChI=1S/C16H10O5/c17-7-12-10(2-1-3-14(12)19)13-8-21-15-6-9(18)4-5-11(15)16(13)20/h1-8,18-19H	283.06009942	O=Cc1c(O)cccc1-c1coc2cc(O)ccc2c1=O	RHAHSJPCMYFQTA	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.89826006
C20H20O7	InChI=1S/C20H20O7/c1-18-16-13(27-17(18)22)5-10-11(6-12(24-2)9-3-4-25-15(9)10)19(16)7-14(21)20(18,23)26-8-19/h3-4,6,13-14,16,21,23H,5,7-8H2,1-2H3	373.12817898	COc1cc2c(c3occc13)CC1OC(=O)C3(C)C1C21COC3(O)C(O)C1	QRTYEVIXPSYKPL	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.8982278
C19H18NO4+	InChI=1S/C19H17NO4/c1-23-18-8-12-5-6-20-10-14-11(3-4-16(21)19(14)24-2)7-15(20)13(12)9-17(18)22/h3-4,7-10H,5-6H2,1-2H3,(H-,21,22)/p+1	325.13031047609	COc1cc2c(cc1O)-c1cc3ccc(O)c(OC)c3c[n+]1CC2	BENXORZPKXUGMY	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.8981929
C20H20O7	InChI=1S/C20H20O7/c1-22-15-8-12-14(9-16(15)23-2)27-10-13(19(12)21)11-6-17(24-3)20(26-5)18(7-11)25-4/h6-10H,1-5H3	373.12817898	COc1cc2occ(-c3cc(OC)c(OC)c(OC)c3)c(=O)c2cc1OC	HLOABGSBRIDRHW	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.8981881
C38H42N2O6	InChI=1S/C38H42N2O6/c1-39-17-15-25-21-31(41-3)35(43-5)37-33(25)29(39)19-23-7-11-28(12-8-23)46-38-34-26(22-32(42-4)36(38)44-6)16-18-40(2)30(34)20-24-9-13-27(45-37)14-10-24/h7-14,21-22,29-30H,15-20H2,1-6H3	623.3115630640001	COc1cc2c3c(c1OC)Oc1ccc(cc1)CC1c4c(cc(OC)c(OC)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C	ANOXEUSGZWSCQL	C1CCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CC1)O)O)O	Desferrioxamine E M+Na	0.89790076
